 2.00000000e-10  0.00000000e+00  2.00000000e-10  3.17858173e-06 
 2.05661167e-10  0.00000000e+00  2.05661167e-10  3.24357853e-06 
 2.16983502e-10  0.00000000e+00  2.16983502e-10  3.26583827e-06 
 2.39628172e-10  0.00000000e+00  2.39628172e-10  3.24775622e-06 
 2.84917511e-10  0.00000000e+00  2.84917511e-10  3.26062137e-06 
 3.75496190e-10  0.00000000e+00  3.75496190e-10  3.24283468e-06 
 5.56653546e-10  0.00000000e+00  5.56653546e-10  3.24830186e-06 
 9.18968260e-10  0.00000000e+00  9.18968260e-10  3.21959339e-06 
 1.64359769e-09  0.00000000e+00  1.64359769e-09  3.20162125e-06 
 3.09285654e-09  0.00000000e+00  3.09285654e-09  3.13118239e-06 
 5.99137425e-09  0.00000000e+00  5.99137425e-09  3.05824985e-06 
 1.09430332e-08  0.00000000e+00  1.09430332e-08  2.96682115e-06 
 1.65178011e-08  0.00000000e+00  1.65178011e-08  2.90655523e-06 
 2.00000000e-08  0.00000000e+00  2.00000000e-08  2.83849537e-06 
 2.06490180e-08  0.00000000e+00  2.06490180e-08  2.83443131e-06 
 2.19470541e-08  0.00000000e+00  2.19470541e-08  2.81523405e-06 
 2.45431263e-08  0.00000000e+00  2.45431263e-08  2.79125208e-06 
 2.97352706e-08  0.00000000e+00  2.97352706e-08  2.78068137e-06 
 3.52366036e-08  0.00000000e+00  3.52366036e-08  2.78193974e-06 
 4.62392695e-08  0.00000000e+00  4.62392695e-08  2.78178964e-06 
 6.62392695e-08  0.00000000e+00  6.62392695e-08  2.78238810e-06 
 8.62392695e-08  0.00000000e+00  8.62392695e-08  2.78198274e-06 
 1.06239269e-07  0.00000000e+00  1.06239269e-07  2.78225369e-06 
 1.26239269e-07  0.00000000e+00  1.26239269e-07  2.78207807e-06 
 1.46239269e-07  0.00000000e+00  1.46239269e-07  2.78219447e-06 
 1.66239269e-07  0.00000000e+00  1.66239269e-07  2.78212214e-06 
 1.86239269e-07  0.00000000e+00  1.86239269e-07  2.78216691e-06 
 2.06239269e-07  0.00000000e+00  2.06239269e-07  2.78214301e-06 
 2.26239269e-07  0.00000000e+00  2.26239269e-07  2.78215448e-06 
 2.46239269e-07  0.00000000e+00  2.46239269e-07  2.78215321e-06 
 2.66239269e-07  0.00000000e+00  2.66239269e-07  2.78214919e-06 
 2.86239269e-07  0.00000000e+00  2.86239269e-07  2.78215847e-06 
 3.06239269e-07  0.00000000e+00  3.06239269e-07  2.78214723e-06 
 3.26239269e-07  0.00000000e+00  3.26239269e-07  2.78216144e-06 
 3.46239269e-07  0.00000000e+00  3.46239269e-07  2.78214684e-06 
 3.66239269e-07  0.00000000e+00  3.66239269e-07  2.78216333e-06 
 3.86239269e-07  0.00000000e+00  3.86239269e-07  2.78214717e-06 
 4.06239269e-07  0.00000000e+00  4.06239269e-07  2.78216473e-06 
 4.26239269e-07  0.00000000e+00  4.26239269e-07  2.78214785e-06 
 4.46239269e-07  0.00000000e+00  4.46239269e-07  2.78216590e-06 
 4.66239269e-07  0.00000000e+00  4.66239269e-07  2.78214868e-06 
 4.86239269e-07  0.00000000e+00  4.86239269e-07  2.78216696e-06 
 5.06239269e-07  0.00000000e+00  5.06239269e-07  2.78214958e-06 
 5.26239269e-07  0.00000000e+00  5.26239269e-07  2.78216796e-06 
 5.46239269e-07  0.00000000e+00  5.46239269e-07  2.78215053e-06 
 5.66239269e-07  0.00000000e+00  5.66239269e-07  2.78216895e-06 
 5.86239269e-07  0.00000000e+00  5.86239269e-07  2.78215148e-06 
 6.06239269e-07  0.00000000e+00  6.06239269e-07  2.78216992e-06 
 6.26239269e-07  0.00000000e+00  6.26239269e-07  2.78215245e-06 
 6.46239269e-07  0.00000000e+00  6.46239269e-07  2.78217089e-06 
 6.66239269e-07  0.00000000e+00  6.66239269e-07  2.78215341e-06 
 6.86239269e-07  0.00000000e+00  6.86239269e-07  2.78217185e-06 
 7.06239269e-07  0.00000000e+00  7.06239269e-07  2.78215438e-06 
 7.26239269e-07  0.00000000e+00  7.26239269e-07  2.78217282e-06 
 7.46239269e-07  0.00000000e+00  7.46239269e-07  2.78215535e-06 
 7.66239269e-07  0.00000000e+00  7.66239269e-07  2.78217378e-06 
 7.86239269e-07  0.00000000e+00  7.86239269e-07  2.78215631e-06 
 8.06239269e-07  0.00000000e+00  8.06239269e-07  2.78217474e-06 
 8.26239269e-07  0.00000000e+00  8.26239269e-07  2.78215728e-06 
 8.46239269e-07  0.00000000e+00  8.46239269e-07  2.78217569e-06 
 8.66239269e-07  0.00000000e+00  8.66239269e-07  2.78215825e-06 
 8.86239269e-07  0.00000000e+00  8.86239269e-07  2.78217665e-06 
 9.06239269e-07  0.00000000e+00  9.06239269e-07  2.78215921e-06 
 9.26239269e-07  0.00000000e+00  9.26239269e-07  2.78217761e-06 
 9.46239269e-07  0.00000000e+00  9.46239269e-07  2.78216018e-06 
 9.66239269e-07  0.00000000e+00  9.66239269e-07  2.78217857e-06 
 9.86239269e-07  0.00000000e+00  9.86239269e-07  2.78216114e-06 
 1.00623927e-06  0.00000000e+00  1.00623927e-06  2.78217953e-06 
 1.02623927e-06  0.00000000e+00  1.02623927e-06  2.78216211e-06 
 1.04623927e-06  0.00000000e+00  1.04623927e-06  2.78218049e-06 
 1.06623927e-06  0.00000000e+00  1.06623927e-06  2.78216307e-06 
 1.08623927e-06  0.00000000e+00  1.08623927e-06  2.78218145e-06 
 1.10623927e-06  0.00000000e+00  1.10623927e-06  2.78216404e-06 
 1.12623927e-06  0.00000000e+00  1.12623927e-06  2.78218241e-06 
 1.14623927e-06  0.00000000e+00  1.14623927e-06  2.78216501e-06 
 1.16623927e-06  0.00000000e+00  1.16623927e-06  2.78218337e-06 
